,UserId,VenueId,Tags
1354,[80318],"[11882, 11882, 18177, 1156, 1156, 4310, 6602, 6602, 905, 905, 28311, 12214, 12214, 1250]","['bar scene', 'big windows', 'good wine', 'modern design', 'open space', 'bar scene', 'big windows', 'good wine', 'modern design', 'open space', 'chinese', 'dumplings', 'garden', 'lobster sandwich', 'oyster happy hour', 'oysters', 'pudding', 'sea food', 'garden', 'lobster sandwich', 'oyster happy hour', 'oysters', 'pudding', 'sea food', 'brunch', 'choice eats', ""simon's favorites"", 'voicestreet', 'asian snacks', 'buba', 'bubble tea', 'bubbletea', 'good_mark', 'taiwanese snacks', 'taro', 'tea', 'trendy', 'asian snacks', 'buba', 'bubble tea', 'bubbletea', 'good_mark', 'taiwanese snacks', 'taro', 'tea', 'trendy', 'a bit fishy', 'bravo', 'fish', 'japanese', 'japanese food', 'loads of fish', 'lots of fish', 'rude waiter carl krebs', 'rude waiter carl krebs!!!!', 'rude waiters!!!', 'socialite', ' exclusive', ' $$$$', ' jetsetter', 'sushi', 'zagat rated', 'a bit fishy', 'bravo', 'fish', 'japanese', 'japanese food', 'loads of fish', 'lots of fish', 'rude waiter carl krebs', 'rude waiter carl krebs!!!!', 'rude waiters!!!', 'socialite', ' exclusive', ' $$$$', ' jetsetter', 'sushi', 'zagat rated', 'outdoors', 'parks', 'lemonade', 'salad', 'wraps', 'lemonade', 'salad', 'wraps', 'appetizers', 'classy', 'cocktails', 'fresh herbs', 'lounge', 'romantic', 'seafood', 'vietnamese']"
1355,[80487],"[13015, 13015, 13016, 13016, 10824, 10824, 6313, 6313, 6313, 6313, 45393, 14969, 8702, 8702, 1030, 25517, 123046, 123046, 123046, 15876, 15876]","['bar\\/table games', 'beer', 'douchebag', 'douchebags', 'sports bar', 'tv', 'wings', 'bar\\/table games', 'beer', 'douchebag', 'douchebags', 'sports bar', 'tv', 'wings', 'best burgers in nyc', 'best burgers in nyc', ' a quest for the best burger', 'best burgers in nyc', ' a quest for the best burger', 'best burger', 'brunch', 'food', 'half bottle', 'marc', 'pam', 'restaurant', 'socialite', 'wine', 'wine list', 'yummy', 'best burgers in nyc', 'best burgers in nyc', ' a quest for the best burger', 'best burgers in nyc', ' a quest for the best burger', 'best burger', 'brunch', 'food', 'half bottle', 'marc', 'pam', 'restaurant', 'socialite', 'wine', 'wine list', 'yummy', 'blogger hangout', 'cupcake', 'cupcakes', 'nautical', 'oysters', 'raw bar', 'restaurant', 'seafood', 'soho', 'sushi', 'sushi restaurant', 'tech hangout', 'blogger hangout', 'cupcake', 'cupcakes', 'nautical', 'oysters', 'raw bar', 'restaurant', 'seafood', 'soho', 'sushi', 'sushi restaurant', 'tech hangout', 'burrito', 'guacamole', 'burrito', 'guacamole', 'burrito', 'guacamole', 'burrito', 'guacamole', 'coffee', 'coffee shop', 'oatmeal', 'starbucks', 'barbeque', 'bbq', 'dallas', 'dallas bbq', 'dining', 'food', 'new york', 'new york city', 'times square', 'coffee', 'flatbread pizza', 'salad', 'sandwich', 'soup', 'coffee', 'flatbread pizza', 'salad', 'sandwich', 'soup', 'enchiladas', 'good ambiance', ' have a dos equi', 'tacos', 'bibimbap', 'huffpost', 'korean deli', 'salad bar', 'sandwiches', 'soho', 'super fast service', 'sushi', 'udon soup', 'burgers', 'fries', 'grilled cheese', 'hi c', 'hot dogs', 'soda', 'burgers', 'fries', 'grilled cheese', 'hi c', 'hot dogs', 'soda', 'burgers', 'fries', 'grilled cheese', 'hi c', 'hot dogs', 'soda', 'deli', 'sandwich', 'soup', 'deli', 'sandwich', 'soup']"
1356,[80503],"[6856, 6856, 4156, 4156, 5874, 5874, 129011, 129011]","['guacamole', 'margarita', 'pomegranate margarita', 'rosa mexicano', 'guacamole', 'margarita', 'pomegranate margarita', 'rosa mexicano', 'amys bread', 'bakery', 'brownie', 'coffee', 'cup cake', 'espresso', 'event', 'food network', 'foodies', 'free wifi', 'google', 'ice cream', 'ivillage', 'kitchen supplies', 'market', 'mr youth', 'ny1', 'oxygen network', 'ronnybrook farm', 'salad', 'soup', 'sushi', 'tea', 'wheelchair access', 'wifi', 'amys bread', 'bakery', 'brownie', 'coffee', 'cup cake', 'espresso', 'event', 'food network', 'foodies', 'free wifi', 'google', 'ice cream', 'ivillage', 'kitchen supplies', 'market', 'mr youth', 'ny1', 'oxygen network', 'ronnybrook farm', 'salad', 'soup', 'sushi', 'tea', 'wheelchair access', 'wifi', 'great sandwiches', 'italian sandwiches', 'great sandwiches', 'italian sandwiches', 'buttitos', 'chipotle mexican grill', 'food', 'mexican', 'tacos', 'buttitos', 'chipotle mexican grill', 'food', 'mexican', 'tacos']"
1357,[80552],"[43357, 43357, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 29816, 13927, 99849, 143888, 143888, 143888, 15447, 15447, 26329]","['zagat-rated', 'zagat-rated', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'donut shop', 'bakery', 'cafe', 'wifi', 'coffee', 'sandwiches', 'tea', 'bar', 'happy hour', 'patio seating', 'bar', 'happy hour', 'patio seating', 'bar', 'happy hour', 'patio seating', 'coffee', 'hoboken', 'zagat', 'zagat-rated', 'coffee', 'hoboken', 'zagat', 'zagat-rated', 'Bang Bang Shrimp', 'Bang Shrimp', 'Bonefish', 'Bonefish Grill', 'Wednesday', 'zagat-rated']"
1358,[80605],"[1651, 1651, 11872, 11872, 118190]","['conveyer belt', 'diner', 'dog park', 'fried chicken', 'japanese', 'japas', 'karaoke', 'record shop', 'ski area', 'sushi', 'conveyer belt', 'diner', 'dog park', 'fried chicken', 'japanese', 'japas', 'karaoke', 'record shop', 'ski area', 'sushi', 'coffee', 'coffee shop', 'single-origin french press', 'coffee', 'coffee shop', 'single-origin french press', 'causa de pollo y cangrejo', 'ceviche', 'chupe de camarones', 'dinner', 'lomo saltado', 'peruvian chicken', 'pisco sour', 'wheelchair access']"
1359,[80608],"[1152, 1152, 948, 948]","['bravo', 'korean', 'll', 'piano', 'waterfall', 'bravo', 'korean', 'll', 'piano', 'waterfall', 'douchebag', 'family style', ' italian', 'douchebag', 'family style', ' italian']"
1360,[81157],"[17697, 17697, 700, 700, 81616, 81616, 81616, 13016, 13016, 86, 86, 41961, 12833, 12833, 11114, 11114, 11114, 9150, 9150, 19768, 792, 7202, 7202, 13750, 86116, 16564, 38021, 38021, 34008]","['bakery', 'brownies', 'cookies', 'cupcake', 'cupcakes', 'dessert', 'desserts', 'pudding', 'trendy', 'bakery', 'brownies', 'cookies', 'cupcake', 'cupcakes', 'dessert', 'desserts', 'pudding', 'trendy', '#vday', 'bakery', 'bar', 'bistro', 'blackbook', 'blogger hangout', 'bouillibaise', 'bread', 'breakfast', 'briertown', 'catering', 'celebrities', 'celebrity', 'coffee', 'cookbook', 'cuisine', 'cupcake', 'delivery', 'french', 'how to make it in america', 'lunch', 'mario batali', 'nymag', 'oysters', 'pastries', 'restaurant', 'snails', 'soho', 'take-out', 'tartare', 'trendy', 'where to eat 2011', 'wsj', 'zagat-rated', 'zagat_rated', '#vday', 'bakery', 'bar', 'bistro', 'blackbook', 'blogger hangout', 'bouillibaise', 'bread', 'breakfast', 'briertown', 'catering', 'celebrities', 'celebrity', 'coffee', 'cookbook', 'cuisine', 'cupcake', 'delivery', 'french', 'how to make it in america', 'lunch', 'mario batali', 'nymag', 'oysters', 'pastries', 'restaurant', 'snails', 'soho', 'take-out', 'tartare', 'trendy', 'where to eat 2011', 'wsj', 'zagat-rated', 'zagat_rated', 'chambers hotel', 'david chang', 'delivery', 'homemade soda', 'large format', 'midtown', 'momofuku', 'to go', 'chambers hotel', 'david chang', 'delivery', 'homemade soda', 'large format', 'midtown', 'momofuku', 'to go', 'chambers hotel', 'david chang', 'delivery', 'homemade soda', 'large format', 'midtown', 'momofuku', 'to go', 'best burgers in nyc', 'best burgers in nyc', ' a quest for the best burger', 'best burgers in nyc', ' a quest for the best burger', 'best burger', 'brunch', 'food', 'half bottle', 'marc', 'pam', 'restaurant', 'socialite', 'wine', 'wine list', 'yummy', 'best burgers in nyc', 'best burgers in nyc', ' a quest for the best burger', 'best burgers in nyc', ' a quest for the best burger', 'best burger', 'brunch', 'food', 'half bottle', 'marc', 'pam', 'restaurant', 'socialite', 'wine', 'wine list', 'yummy', 'bravo', 'michelin star', 'michelin-rated', 'nymag', 'restaurant', 'timeoutny', 'where to eat 2011', 'wylie dufresne', 'zagat-rated', 'bravo', 'michelin star', 'michelin-rated', 'nymag', 'restaurant', 'timeoutny', 'where to eat 2011', 'wylie dufresne', 'zagat-rated', 'bravo', 'gossip girl', 'pizza', 'banh mi', 'bbq', 'best sandwiches!', 'cambodian', 'cash only', 'grilled corn', 'khmer', 'lunch', 'num pang sandwich shop', 'sandwich', 'banh mi', 'bbq', 'best sandwiches!', 'cambodian', 'cash only', 'grilled corn', 'khmer', 'lunch', 'num pang sandwich shop', 'sandwich', 'art', 'brunch', 'charcuterie', 'daniel boulud', 'douchebag', 'french restaurant', 'art', 'brunch', 'charcuterie', 'daniel boulud', 'douchebag', 'french restaurant', 'art', 'brunch', 'charcuterie', 'daniel boulud', 'douchebag', 'french restaurant', '3 michelin stars', 'bon appetit mag', 'danny meyer', 'great service', 'hiphostessnyc top pick', 'michelin star', 'nymag', 'socialite', 'tasting menu', 'three michelin stars', 'zagat rated', 'zagat-rated', '3 michelin stars', 'bon appetit mag', 'danny meyer', 'great service', 'hiphostessnyc top pick', 'michelin star', 'nymag', 'socialite', 'tasting menu', 'three michelin stars', 'zagat rated', 'zagat-rated', '2 michelin stars', 'asian-fusion', 'financial district', 'michelin star', 'wsj', 'blackbook', 'bravo', 'chicken', 'gossip girl', 'gossip girls', 'tom colicchio', 'top chef', 'zagat-rated', '3 michelin stars', 'cocktails', 'drinks', 'michelin star', 'sushi', 'the best tyre', '3 michelin stars', 'cocktails', 'drinks', 'michelin star', 'sushi', 'the best tyre', '# # just dessert', '# # music box theatre', 'bakery', 'bbq', 'bravo', 'coffee', 'cupcake', 'cupcake connoiseur', 'cupcakes', 'dessert', 'just dessert', 'music box theatre', 'over-rated', 'ski bum', 'tlc', '2 michelin star', '3 michelin stars', 'michelin star', 'beautiful space', 'chef george mendes', 'flatiron', 'gossipgirl', 'iberian', 'mediterranean restaurant', 'michelin star', 'open kitchen', 'portuguese', 'private dining', 'restaurant', 'specialty cocktails', 'theater', 'union square', 'zagat', 'zagat-rated', 'bar', 'date', 'fine dining', 'great views', 'italian', 'michelin star', 'nymag', 'restaurant', 'time warner center', 'where to eat', 'zagat', 'zagat rated', 'bar', 'date', 'fine dining', 'great views', 'italian', 'michelin star', 'nymag', 'restaurant', 'time warner center', 'where to eat', 'zagat', 'zagat rated', 'alain ducasse', 'bistro', 'french', 'midtown', 'new york', 'restaurant']"
1361,[81275],"[39242, 39242, 476, 57268, 21324, 13047, 371, 3372, 9652, 10761, 263400, 16626, 9526, 7675, 121898, 144582]","['ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'bar', 'brazilian', 'coffee', 'coffee shop', 'diner', 'douchebag', 'manhattan', 'patio', 'socialite', 'union square', 'coffee', 'starbucks', '24\\/7', 'coffee', 'expensive', 'starbucks', 'tea', 'unlocked bathrooms', 'wifi', 'blackbook', 'mixologists', 'russian standard vodka', 'zagat', 'clued', 'good_mark', 'izakaya', 'j-punks', 'japanese', 'sake', 'awesome', 'tapas', 'wine', 'art', 'classes', 'clover', 'coffee', 'coffee cupping', 'espresso', 'guest espresso', 'latte', 'merchandise', 'pastries', 'rocket espresso machine', 'synesso', 'table seating', 'tea', 'thiswasadupe', 'free wifi', 'coffee', 'tea', 'choice eats', 'gluten free pizza', 'green', 'organic', 'sustainable', 'foods', 'hotdog', 'restaurant', 'pizza', 'vezzo', 'coffee', 'starbucks', 'additive-free sandwiches', 'delivery', 'lunch', 'restaurant', 'salad', 'soup', 'wraps', 'yummy food']"
1362,[81276],"[17698, 17698, 304541, 304541]","['cart', 'chicken', 'chicken and rice', 'falafel', 'food truck', 'gyro', 'halal', 'kofta', 'lamb', 'rice', 'salad', 'street cart', 'yelp', 'cart', 'chicken', 'chicken and rice', 'falafel', 'food truck', 'gyro', 'halal', 'kofta', 'lamb', 'rice', 'salad', 'street cart', 'yelp', 'breakfast', 'brinner', 'pancakes', 'waffles', 'breakfast', 'brinner', 'pancakes', 'waffles']"
1363,[81288],"[1177, 19669]","['bar', 'cheese', 'far far away', 'food', 'gelato', 'gluten free menu', 'italian', 'italian restaurant', 'joe bastianich', 'mario', 'mario batali', 'meat', 'new york', 'new york city', 'ny', 'nyc', 'olive oil', 'pasta', 'pizza', 'pizza place', 'restaurant', 'wine', 'wine bar', 'zagat', 'zagat-rated', 'pizza']"
1364,[81823],[186],"['bar', 'burgers', 'grilled cheese', 'open mic', 'outside dining', 'wings']"
1365,[81824],"[12118, 12903, 14102, 13101, 13101, 13101, 13101, 13101, 13101, 13101, 13101, 13101, 13101, 13101, 13101, 13101, 13101, 13101, 13101, 13101, 13101, 13101, 37983, 1086, 12636, 12636, 12636, 12636, 12636, 37455, 37455, 37455, 37455, 5991, 5991, 5991, 5991, 5991, 5991, 5991, 5991, 5991, 5991, 5991, 5991, 1271, 1271, 1271, 1271, 1271, 1271, 1271, 1271, 1271, 1271, 1271, 1271, 1271, 1271, 7670, 7670, 7670, 10777, 11681, 13457, 13457, 417, 12282]","['delicious steak', 'brazilian coffee', 'clover', 'coffee', 'cookies', 'fancy', 'flat white', 'hipsters', 'kaffe 1668', 'lots of people with their laptops', 'single-origin espresso', 'stroller nazi', 'tea', 'trust fund kids', 'wifi', 'yuppie', 'breakfast', 'cake', 'coffee', 'cookies', 'cupcakes', 'gelato', 'gifts', 'iced coffee', 'il laboratorio', 'stumptown', 'whoopie pies', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'brooklyn', 'cafe', 'coffee', 'coffee shop', 'douchebag', 'stumptown', 'bolt', 'coffee', 'la colombe', 'surfing', '24 hours', 'a-lite', 'blintzes', 'bon appetit mag', 'borscht', 'breakfast', 'deliciousness', 'free wi-fi', 'gallery', 'hipsters', 'nymag', 'people hot spot', 'people vip', 'people vip badge', 'pierogies', 'raspberry iced tea', 'russians', 'socialite', 'ukraine', 'ukrainian', 'veselka', 'waffles', 'beer', 'breakfast', 'cobble hill', 'coffee', 'dinner', 'eco', 'green', 'grits', 'open everyday', 'outdoor seating', 'pickles', 'restaurant', 'sandwiches', 'wine', 'beer', 'breakfast', 'cobble hill', 'coffee', 'dinner', 'eco', 'green', 'grits', 'open everyday', 'outdoor seating', 'pickles', 'restaurant', 'sandwiches', 'wine', 'beer', 'breakfast', 'cobble hill', 'coffee', 'dinner', 'eco', 'green', 'grits', 'open everyday', 'outdoor seating', 'pickles', 'restaurant', 'sandwiches', 'wine', 'beer', 'breakfast', 'cobble hill', 'coffee', 'dinner', 'eco', 'green', 'grits', 'open everyday', 'outdoor seating', 'pickles', 'restaurant', 'sandwiches', 'wine', 'beer', 'breakfast', 'cobble hill', 'coffee', 'dinner', 'eco', 'green', 'grits', 'open everyday', 'outdoor seating', 'pickles', 'restaurant', 'sandwiches', 'wine', 'brooklyn heights', 'falafel', 'good food', 'nice people', 'snacks', 'brooklyn heights', 'falafel', 'good food', 'nice people', 'snacks', 'brooklyn heights', 'falafel', 'good food', 'nice people', 'snacks', 'brooklyn heights', 'falafel', 'good food', 'nice people', 'snacks', 'burgers', 'juice bar', 'vegetarian', 'burgers', 'juice bar', 'vegetarian', 'burgers', 'juice bar', 'vegetarian', 'burgers', 'juice bar', 'vegetarian', 'burgers', 'juice bar', 'vegetarian', 'burgers', 'juice bar', 'vegetarian', 'burgers', 'juice bar', 'vegetarian', 'burgers', 'juice bar', 'vegetarian', 'burgers', 'juice bar', 'vegetarian', 'burgers', 'juice bar', 'vegetarian', 'burgers', 'juice bar', 'vegetarian', 'burgers', 'juice bar', 'vegetarian', 'baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian', 'baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian', 'baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian', 'baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian', 'baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian', 'baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian', 'baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian', 'baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian', 'baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian', 'baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian', 'baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian', 'baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian', 'baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian', 'baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian', 'bakery', 'coffee', 'no laptops', 'bakery', 'coffee', 'no laptops', 'bakery', 'coffee', 'no laptops', 'frozen yogurt', 'coffee', 'cozy', 'quite possibly the best coffee in nyc.  very consistent', ' and always fresh', 'best bagel', ' cream cheese', ' and tomato sandwich ever', 'cafe cafe', 'chicken milanese sandwiches', 'coffee', 'coffee shop', 'expensive smoothies', 'great latte', 'marcus', 'best bagel', ' cream cheese', ' and tomato sandwich ever', 'cafe cafe', 'chicken milanese sandwiches', 'coffee', 'coffee shop', 'expensive smoothies', 'great latte', 'marcus', 'burritos', 'margaritas', 'mexican', 'mexican food', 'tacos', 'tourists', 'coffee', 'gourmet groceries', 'juice bar', 'kombucha', 'organic', 'pricey groceries', 'salad bar', 'sandwiches']"
1366,[81877],"[110941, 30941, 30941]","['coffee', 'chill', 'tea', 'trendy', 'bakery', 'cafe', 'cake', 'cannolis', 'coffee', 'cookies', 'italian', 'pastry', 'bakery', 'cafe', 'cake', 'cannolis', 'coffee', 'cookies', 'italian', 'pastry']"
1367,[82113],"[1376, 6856, 11362, 57268, 57268, 57268, 57268, 57268, 57268, 57268, 189, 189, 189, 189, 189, 189, 41141, 1448, 21476, 16625, 25, 25, 25, 17777, 21841, 21841, 40088, 46, 46, 46, 11855, 11855, 133, 7876]","['bar scene', 'burgers', 'cafe', 'group dining', 'jean-georges restaurant', 'pizza', 'restaurant', 'guacamole', 'margarita', 'pomegranate margarita', 'rosa mexicano', '# bon appetit mag', 'beer', 'bon apettit', 'bon appetit mag', 'boroughs', 'brooklyn', 'cafetaria', 'douchbags', 'food', 'foodie', 'frat boy', 'good_mark', 'luckymag', 'manhattan', 'new lunch spots', 'open late', 'pizza', 'restaurant', 'socialite', 'take out', 'wsj lunch box', 'wsj lunchbox', 'wsj urban adventurer', 'zagat', 'zagat-rated', 'coffee', 'starbucks', 'coffee', 'starbucks', 'coffee', 'starbucks', 'coffee', 'starbucks', 'coffee', 'starbucks', 'coffee', 'starbucks', 'coffee', 'starbucks', 'cake doughnuts', 'chai', 'chocolate blackout', 'coffee', 'creme brulee', 'decaf coffee', 'dog creme', 'donuts', 'tres leche', 'valrhona chocolate', 'cake doughnuts', 'chai', 'chocolate blackout', 'coffee', 'creme brulee', 'decaf coffee', 'dog creme', 'donuts', 'tres leche', 'valrhona chocolate', 'cake doughnuts', 'chai', 'chocolate blackout', 'coffee', 'creme brulee', 'decaf coffee', 'dog creme', 'donuts', 'tres leche', 'valrhona chocolate', 'cake doughnuts', 'chai', 'chocolate blackout', 'coffee', 'creme brulee', 'decaf coffee', 'dog creme', 'donuts', 'tres leche', 'valrhona chocolate', 'cake doughnuts', 'chai', 'chocolate blackout', 'coffee', 'creme brulee', 'decaf coffee', 'dog creme', 'donuts', 'tres leche', 'valrhona chocolate', 'cake doughnuts', 'chai', 'chocolate blackout', 'coffee', 'creme brulee', 'decaf coffee', 'dog creme', 'donuts', 'tres leche', 'valrhona chocolate', 'barista', 'chain', 'chelsea', 'coffee', 'espresso', 'frappuccino', 'latte', 'manhattan', 'seating', 'starbucks', 'starbucks coffee', 'chinese food', 'deliciousness', 'noodles', 'brunch', 'cocktails', 'free pool table', 'mac & cheese', 'ny state microbrews', 'outdoor patio', 'pool table', 'prix-fixe', 'restaurant', 'shellfish', 'the a-list', 'wine tasting', 'restaurant', 'colombian', 'cupcake', 'fish tacos', 'grilled corn', 'long wait', 'pork', 'rice and beans', 'sweet plantains', 'tinituan ma lala', 'trendy', 'colombian', 'cupcake', 'fish tacos', 'grilled corn', 'long wait', 'pork', 'rice and beans', 'sweet plantains', 'tinituan ma lala', 'trendy', 'colombian', 'cupcake', 'fish tacos', 'grilled corn', 'long wait', 'pork', 'rice and beans', 'sweet plantains', 'tinituan ma lala', 'trendy', 'crepes', 'nutella', 'cpk', 'pizza', 'cpk', 'pizza', 'burgers', 'steak', 'wine', 'bakery', 'bravo', 'cupcake', 'dessert', 'diner', 'frozen hot chocolate', 'frozen yogurt', 'gossip girl', 'ice cream', 'socialite', 'top chef', 'tourists', 'upper east side', 'bakery', 'bravo', 'cupcake', 'dessert', 'diner', 'frozen hot chocolate', 'frozen yogurt', 'gossip girl', 'ice cream', 'socialite', 'top chef', 'tourists', 'upper east side', 'bakery', 'bravo', 'cupcake', 'dessert', 'diner', 'frozen hot chocolate', 'frozen yogurt', 'gossip girl', 'ice cream', 'socialite', 'top chef', 'tourists', 'upper east side', 'paella', 'socarat', 'tapas', 'wine', 'paella', 'socarat', 'tapas', 'wine', 'bbq', 'bbq ribs', 'buffalo wings', 'delivery', 'fried chicken joint', 'alcohol', 'beer', 'burritos', 'mexican food', 'tacos']"
